,ChannelID,messageid,issuerid
15892,1075101206,2455,175
15893,1197210433,894,111
15894,1228933667,2599,4
15895,1228933667,2557,25
15896,1480181440,3245,26
15897,1197296889,16278,53
15898,1203560567,273325,90
15899,1203560567,278192,236
15900,1197210433,22312,175
15901,1498564557,3547,89
15902,1075101206,14735,71
15903,1203560567,271225,160
15904,1203560567,241347,129
15905,1203560567,7997,152
15906,1203560567,251675,255
15907,1300011741,18843,115
15908,1480181440,6280,47
15909,1203560567,84958,53
15910,1203560567,35381,228
15911,1203560567,125493,11
15912,1125172232,36190,26
15913,1351339368,1960,53
15914,1001029560,16612,116
15915,1124914483,3824,22
15916,1075101206,16730,89
15917,1411960688,3865,164
15918,1351339368,2196,227
15919,1203560567,257467,150
15920,1181670062,6931,158
15921,1003921752,61800,111
15922,1075101206,14843,227
15923,1203560567,48140,175
15924,1498564557,2383,111
15925,1351339368,5449,90
15926,1001029560,16281,235
15927,1565800335,1446,235
15928,1075101206,16254,99
15929,1203560567,71929,197
15930,1480181440,1369,223
15931,1203560567,58356,150
15932,1203560567,35809,57
15933,1203560567,130493,231
15934,1252550556,1688,89
15935,1351339368,7244,153
15936,1099860397,89142,158
15937,1107922757,11318,32
15938,1239405989,5684,175
15939,1001029560,16957,160
15940,1252550556,1478,36
15941,1347079925,13715,47
15942,1197296889,18135,251
15943,1107922757,16297,235
15944,1187098819,355,32
15945,1075565753,43448,89
15946,1387542768,2521,225
15947,1239405989,5100,235
15948,1203560567,265205,4
15949,1125172232,27500,132
15950,1271795466,6403,58
15951,1197210433,17578,111
15952,1300011741,17726,185
15953,1300011741,9588,230
15954,1338225966,5939,74
15955,1351339368,5520,230
15956,1203560567,239369,163
15957,1125172232,11758,91
15958,1203560567,40669,177
15959,1239405989,5656,187
15960,1063908560,11913,152
15961,1203560567,41907,115
15962,1203560567,104792,103
15963,1001029560,7868,48
15964,1373518643,6400,115
15965,1197210433,50030,57
15966,1168461049,1157,53
15967,1075101206,6113,157
15968,1203560567,47835,22
15969,1197210433,20709,103
15970,1215658351,7406,186
15971,1197210433,6247,150
15972,1125172232,27291,26
15973,1203560567,88908,218
15974,1265642153,10384,209
15975,1001029560,14244,61
15976,1351339368,6905,265
15977,1498564557,2424,112
15978,1001029560,16886,160
15979,1351339368,5860,236
15980,1203560567,257835,227
15981,1197210433,598,112
15982,1063908560,5087,26
15983,1203560567,60205,74
15984,1066174394,3926,115
15985,1197210433,48888,163
15986,1239405989,4869,74
15987,1239405989,4877,241
15988,1189638050,5173,150
15989,1138179385,1223,111
15990,1153763064,11676,185
15991,1199979298,2499,187
15992,1326656811,1424,89
15993,1203560567,27736,62
15994,1197210433,21699,74
15995,1203560567,61673,141
15996,1203560567,259090,163
15997,1203560567,236044,136
15998,1203560567,234125,115
15999,1203560567,64157,7
16000,1063908560,10576,163
16001,1075101206,5021,100
16002,1075101206,2934,163
16003,1480181440,1631,204
16004,1498564557,2902,90
16005,1197210433,20540,111
16006,1419787159,3769,48
16007,1075101206,16668,160
16008,1219484576,4033,152
16009,1565800335,1488,254
16010,1351339368,6622,7
16011,1351339368,7096,152
16012,1326656811,363,141
16013,1326656811,1776,4
16014,1203560567,33486,199
16015,1203560567,18452,62
16016,1320489152,417,26
16017,1203560567,16470,24
16018,1001029560,13133,230
16019,1179191696,1767,11
16020,1075101206,1560,150
16021,1351339368,502,7
16022,1124914483,1383,53
16023,1265642153,9608,255
16024,1136626166,42019,160
16025,1197296889,18921,25
16026,1075101206,6308,186
16027,1203560567,10499,11
16028,1197210433,18189,175
16029,1001029560,13506,7
16030,1351339368,7045,36
16031,1075565753,42023,160
16032,1131897537,2341,187
16033,1203560567,74720,227
16034,1197210433,11112,230
16035,1153763064,22275,230
16036,1203560567,124944,53
16037,1239405989,4830,150
16038,1160971567,3838,112
16039,1203560567,277224,231
16040,1300011741,5152,163
16041,1203560567,13011,11
16042,1075101206,1491,187
16043,1203560567,16730,120
16044,1075101206,4836,103
16045,1338225966,4899,157
16046,1172556372,4226,53
16047,1219484576,5260,100
16048,1197210433,47033,36
16049,1125172232,1422,7
16050,1308785417,32756,230
16051,1351339368,6056,235
16052,1203560567,265006,33
16053,1203560567,6449,32
16054,1203560567,90700,100
16055,1075101206,3732,89
16056,1125172232,2110,221
16057,1351339368,7029,157
16058,1075565753,30053,230
16059,1203560567,233501,61
16060,1300011741,18421,90
16061,1041482399,10285,175
16062,1075101206,6728,223
16063,1203560567,1888,112
16064,1203560567,43688,230
16065,1134400443,11708,100
16066,1197210433,47040,33
16067,1265642153,11302,225
16068,1203560567,235305,241
16069,1172556372,3575,224
16070,1203560567,54035,190
16071,1138794914,5080,32
16072,1138794914,6988,223
16073,1300011741,17908,127
16074,1387542768,2385,150
16075,1001029560,4560,199
16076,1197296889,17039,235
16077,1351339368,7066,153
16078,1203560567,69898,116
16079,1075101206,6703,7
16080,1124914483,1370,103
16081,1075101206,11753,236
16082,1075565753,43240,236
16083,1203560567,259276,224
16084,1300011741,18379,25
16085,1006112008,19794,150
16086,1197210433,12582,99
16087,1136626166,44854,230
16088,1533838143,3644,74
16089,1075565753,43448,152
16090,1197210433,49887,185
16091,1063908560,10679,47
16092,1203560567,37547,223
16093,1172556372,1100,177
16094,1239405989,5819,163
16095,1203560567,16261,47
16096,1203560567,95231,26
16097,1197210433,23701,72
16098,1351339368,6642,160
16099,1203560567,234510,150
16100,1001029560,16288,235
16101,1001029560,13684,150
16102,1239405989,5310,99
16103,1099860397,70104,228
16104,1168461049,2447,88
16105,1203560567,69883,112
16106,1138794914,3473,7
16107,1203560567,273736,225
16108,1203560567,230609,47
16109,1203560567,238195,150
16110,1203560567,232291,157
16111,1125172232,37435,150
16112,1197210433,24141,7
16113,1351339368,7096,89
16114,1351339368,5912,7
16115,1203560567,20777,120
16116,1168461049,48,24
16117,1300011741,11572,229
16118,1300011741,17138,255
16119,1239405989,5203,56
16120,1203560567,253530,112
16121,1351339368,6886,251
16122,1075101206,5103,53
16123,1197210433,10273,129
16124,1300011741,19022,36
16125,1197210433,11299,32
16126,1351339368,6861,175
16127,1225641086,118,48
16128,1203560567,62518,175
16129,1203560567,120527,90
16130,1203560567,14899,91
16131,1197210433,17537,219
16132,1197210433,20067,112
16133,1203560567,244309,99
16134,1203560567,238016,89
16135,1091851413,2387,223
16136,1136626166,16073,150
16137,1075565753,31543,100
16138,1197296889,19632,115
16139,1041482399,11960,22
16140,1125172232,31782,90
16141,1203560567,10119,91
16142,1300011741,3322,48
16143,1273481348,4387,236
16144,1197296889,20309,4
16145,1239405989,5646,152
16146,1041482399,11934,231
16147,1197296889,18164,160
16148,1203560567,60881,228
16149,1326656811,1993,197
16150,1326656811,1883,53
16151,1203560567,65777,111
16152,1203560567,16455,112
16153,1320489152,669,221
16154,1063908560,10627,90
16155,1351339368,7097,53
16156,1308785417,33392,175
16157,1125172232,18849,26
16158,1351339368,2432,231
16159,1131897537,1539,236
16160,1203560567,103456,4
16161,1203560567,37751,197
16162,1300011741,5424,53
16163,1066174394,12556,225
16164,1351339368,7108,258
16165,1075565753,43648,127
16166,1203560567,276396,36
16167,1063908560,2595,225
16168,1197210433,23120,90
16169,1203560567,235673,32
16170,1179191696,1186,218
16171,1063908560,1081,220
16172,1075101206,15384,112
16173,1001029560,14074,25
16174,1203560567,94000,225
16175,1203560567,127311,90
16176,1239405989,6799,254
16177,1351339368,5566,231
16178,1203560567,244139,142
16179,1351339368,6901,163
16180,1063908560,9601,187
16181,1075101206,6019,58
16182,1203560567,239095,56
16183,1239405989,5762,223
16184,1203560567,238028,89
16185,1308785417,30300,157
16186,1347079925,13666,48
16187,1197296889,19563,112
16188,1498564557,6575,150
16189,1075565753,38731,127
16190,1136626166,36910,100
16191,1134400443,10640,229
16192,1300011741,4187,236
16193,1203560567,6866,231
16194,1197210433,23387,11
16195,1373518643,8810,99
16196,1351339368,6547,160
16197,1197210433,1012,99
16198,1203560567,6505,91
16199,1265642153,11221,236
16200,1063908560,10749,237
16201,1197210433,52397,111
16202,1125172232,11682,88
16203,1197210433,9904,228
16204,1239405989,4797,33
16205,1336381049,7321,227
16206,1075101206,7686,7
16207,1203560567,89104,231
16208,1326656811,1856,218
16209,1280537383,38133,230
16210,1326656811,293,25
16211,1203560567,5495,190
16212,1351339368,6320,227
16213,1480181440,5845,26
16214,1203560567,235961,7
16215,1075101206,7185,110
16216,1172556372,923,141
16217,1239405989,5377,111
16218,1075101206,3839,89
16219,1351339368,1362,225
16220,1075101206,4978,197
16221,1203560567,89909,11
16222,1197210433,57691,100
16223,1203560567,261893,53
16224,1063908560,11175,221
16225,1075565753,43684,236
16226,1001029560,13513,7
16227,1203560567,31005,53
16228,1001029560,4834,100
16229,1066174394,636,7
16230,1107922757,16290,235
16231,1203560567,251411,11
16232,1347079925,525,175
16233,1197210433,47290,111
16234,1131897537,2704,258
16235,1075565753,43743,127
16236,1075565753,41959,160
16237,1203560567,229991,112
16238,1203560567,262462,115
16239,1197210433,14721,7
16240,1203560567,95979,115
16241,1041482399,12014,4
16242,1271795466,961,99
16243,1160971567,2994,185
16244,1063908560,10574,26
16245,1308785417,37905,149
16246,1351339368,5928,26
16247,1228933667,2312,199
16248,1160971567,867,11
16249,1197210433,56934,112
16250,1351339368,5611,36
16251,1203560567,276748,218
16252,1063908560,692,26
16253,1203560567,42966,227
16254,1239405989,6552,231
16255,1498564557,7467,112
16256,1099860397,90287,153
16257,1351339368,5342,58
16258,1215658351,7505,251
16259,1203560567,233633,226
16260,1075101206,7251,12
16261,1136626166,11282,112
16262,1063908560,320,7
16263,1041482399,9813,104
16264,1197210433,20760,47
16265,1066174394,7455,7
16266,1203560567,261169,56
16267,1231496859,12872,160
16268,1001029560,12864,235
16269,1063908560,10615,90
16270,1075101206,7151,26
16271,1075101206,1725,197
16272,1203560567,95050,220
16273,1066174394,1364,26
16274,1131897537,2768,152
16275,1498564557,6768,48
16276,1239405989,4789,241
16277,1203560567,62588,225
16278,1203560567,8298,111
16279,1063908560,1663,152
16280,1203560567,67910,32
16281,1197210433,22976,48
16282,1203560567,232044,11
16283,1197210433,47780,241
16284,1326656811,524,152
16285,1203560567,51668,150
16286,1203560567,5364,115
16287,1203560567,271416,236
16288,1203560567,110910,111
16289,1203560567,7607,11
16290,1075101206,10259,112
16291,1239405989,5135,157
16292,1351339368,5855,127
16293,1351339368,5636,235
16294,1197210433,14204,88
16295,1075101206,3908,112
16296,1125172232,35818,150
16297,1203560567,233339,112
16298,1565800335,1487,224
16299,1203560567,235826,36
16300,1063908560,3648,26
16301,1203560567,243672,186
16302,1203560567,84958,7
16303,1203560567,3995,116
16304,1203560567,100747,24
16305,1197296889,1450,7
16306,1351339368,5431,197
16307,1075101206,14371,236
16308,1197296889,15250,220
16309,1203560567,255078,152
16310,1138794914,17273,33
16311,1168461049,4692,230
16312,1347079925,16255,112
16313,1001029560,5366,103
16314,1231496859,910,115
16315,1203560567,68978,186
16316,1203560567,16981,225
16317,1197210433,13900,62
16318,1197210433,427,112
16319,1125172232,45783,150
16320,1136626166,47066,223
16321,1373518643,8822,99
16322,1351339368,5853,116
16323,1366793743,10334,225
16324,1366793743,11134,36
16325,1197210433,50110,142
16326,1203560567,238284,163
16327,1125172232,8364,150
16328,1131897537,671,57
16329,1041482399,9507,53
16330,1271795466,5871,195
16331,1203560567,137904,26
16332,1197210433,23875,4
16333,1351339368,6477,127
16334,1063908560,10305,220
16335,1203560567,251346,56
16336,1351339368,6118,152
16337,1197210433,8944,227
16338,1041482399,7513,62
16339,1203560567,21094,190
16340,1197210433,6831,190
16341,1203560567,132110,11
16342,1239405989,6594,230
16343,1203560567,235839,112
16344,1203560567,83158,4
16345,1203560567,31581,112
16346,1107922757,6384,48
16347,1203560567,23241,231
16348,1003921752,60029,223
16349,1172556372,3515,103
16350,1075101206,5032,225
16351,1203560567,9586,58
16352,1203560567,8291,223
16353,1168461049,4401,11
16354,1124914483,3864,7
16355,1197210433,1356,4
16356,1145896067,409,199
16357,1351339368,6865,25
16358,1006112008,2173,48
16359,1063908560,3784,27
16360,1203560567,11336,4
16361,1203560567,42078,115
16362,1197210433,17561,142
16363,1172556372,551,185
16364,1125172232,37731,26
16365,1001029560,14865,160
16366,1125172232,45737,100
16367,1404564946,1280,230
16368,1197296889,17483,175
16369,1203560567,258735,7
16370,1199979298,10142,230
16371,1091851413,1289,7
16372,1203560567,139525,111
16373,1480181440,2004,187
16374,1075565753,31674,112
16375,1197210433,58575,270
16376,1197296889,20511,236
16377,1001029560,16367,230
16378,1203560567,10797,4
16379,1063908560,2643,177
16380,1203560567,95145,220
16381,1179191696,2285,100
16382,1326656811,2266,197
16383,1197210433,14805,223
16384,1197210433,8824,231
16385,1172556372,599,74
16386,1320489152,144,229
16387,1134400443,18232,48
16388,1351339368,5398,160
16389,1160971567,3084,56
16390,1351339368,5466,199
16391,1075101206,833,112
16392,1203560567,278337,90
16393,1498564557,6582,7
16394,1136626166,48684,236
16395,1197210433,6993,185
16396,1203560567,244258,235
16397,1136626166,38725,236
16398,1197210433,51984,11
16399,1203560567,234621,152
16400,1050820672,230004,111
16401,1347079925,17446,111
16402,1001029560,16873,4
16403,1219484576,3948,187
16404,1300011741,18221,241
16405,1125172232,35448,236
16406,1300011741,9014,53
16407,1203560567,8241,11
16408,1203560567,243553,157
16409,1265642153,9835,111
16410,1215658351,6678,230
16411,1203560567,30924,47
16412,1498564557,2265,112
16413,1239405989,4950,160
16414,1160971567,3501,175
16415,1203560567,88914,231
16416,1203560567,14582,115
16417,1221575601,1738,187
16418,1001029560,16423,160
16419,1075565753,30488,225
16420,1219484576,4477,26
16421,1203560567,49773,163
16422,1075101206,6915,228
16423,1203560567,93893,53
16424,1197210433,18253,129
16425,1239405989,6792,177
16426,1351339368,5890,112
16427,1203560567,236499,215
16428,1239405989,4685,187
16429,1197210433,57654,230
16430,1197210433,46947,187
16431,1203560567,11926,11
16432,1197296889,19496,163
16433,1351339368,7193,160
16434,1168461049,4553,111
16435,1203560567,273897,4
16436,1203560567,236819,11
16437,1203560567,81157,32
16438,1203560567,226045,255
16439,1172556372,3559,33
16440,1101170442,205968,48
16441,1203560567,235826,99
16442,1203560567,236049,136
16443,1063908560,1537,26
16444,1063908560,456,111
16445,1239405989,6771,187
16446,1498564557,7586,4
16447,1215658351,2103,11
16448,1199979298,5000,177
16449,1203560567,48053,223
16450,1203560567,7160,220
16451,1172556372,3525,230
16452,1075101206,10698,7
16453,1203560567,239257,129
16454,1239405989,4901,254
16455,1075101206,1286,89
16456,1325345355,3701,230
16457,1247478059,3785,267
16458,1075101206,14450,150
16459,1203560567,99642,109
16460,1041482399,9637,57
16461,1480181440,203,223
16462,1326656811,1096,142
16463,1197210433,6170,115
16464,1271795466,8023,100
16465,1197210433,47981,241
16466,1203560567,230514,56
16467,1203560567,258960,61
16468,1125172232,14818,225
16469,1300011741,10645,32
16470,1203560567,239228,100
16471,1203560567,34296,177
16472,1203560567,266385,111
16473,1001029560,14444,22
16474,1351339368,5590,230
16475,1075565753,43509,152
16476,1197210433,57553,236
16477,1203560567,254910,236
16478,1001029560,14013,72
16479,1300011741,19000,4
16480,1075101206,15460,111
16481,1203560567,247279,52
16482,1203560567,228381,255
16483,1203560567,130324,228
16484,1228933667,9956,127
16485,1203560567,243948,33
16486,1001029560,14558,225
16487,1203560567,242706,254
16488,1203560567,256340,11
16489,1145896067,1464,230
16490,1168461049,682,91
16491,1125172232,23069,236
16492,1351339368,6021,103
16493,1197210433,52666,115
16494,1203560567,251184,223
16495,1063908560,4726,230
16496,1063908560,1228,223
16497,1351339368,6009,57
16498,1075101206,4803,53
16499,1203560567,5421,227
16500,1203560567,34414,53
16501,1063908560,4369,26
16502,1125172232,16853,2
16503,1228933667,2979,56
16504,1203560567,139225,111
16505,1203560567,244713,127
16506,1075101206,14743,111
16507,1203560567,248379,47
16508,1351339368,5432,220
16509,1075101206,15788,163
16510,1075101206,5528,197
16511,1197210433,1332,90
16512,1320489152,2258,157
16513,1197210433,52232,111
16514,1387542768,2535,220
16515,1075101206,6052,142
16516,1125172232,16853,48
16517,1203560567,239139,7
16518,1160971567,3224,160
16519,1326656811,1590,25
16520,1172556372,3719,103
16521,1280537383,62483,163
16522,1197210433,5263,129
16523,1239405989,5500,163
16524,1075565753,30509,225
16525,1197210433,14798,227
16526,1498564557,7012,36
16527,1197210433,53056,127
16528,1203560567,227564,26
16529,1351339368,6454,227
16530,1063908560,9826,150
16531,1131467589,769,53
16532,1075101206,2493,116
16533,1203560567,34105,4
16534,1203560567,7065,220
16535,1107922757,10980,219
16536,1197210433,19508,89
16537,1136626166,41208,228
16538,1300011741,17152,235
16539,1300011741,19077,111
16540,1239405989,4743,152
16541,1203560567,244615,26
16542,1203560567,49774,108
16543,1203560567,19852,223
16544,1203560567,38107,120
16545,1075101206,4757,72
16546,1203560567,11052,112
16547,1351339368,7017,90
16548,1308785417,32137,111
16549,1075565753,31848,225
16550,1001029560,14167,103
16551,1300011741,17484,160
16552,1203560567,36070,229
16553,1203560567,9452,141
16554,1001029560,16833,103
16555,1107922757,16603,112
16556,1203560567,1042,57
16557,1347079925,2279,223
16558,1001029560,13583,186
16559,1203560567,235665,32
16560,1228933667,5276,112
16561,1366793743,9726,36
16562,1203560567,237997,150
16563,1203560567,113971,149
16564,1203560567,14515,150
16565,1300011741,12081,100
16566,1203560567,247844,26
16567,1197296889,17525,157
16568,1300011741,18201,160
16569,1179191696,1743,89
16570,1203560567,141057,7
16571,1197296889,15902,127
16572,1041482399,11957,235
16573,1351339368,5522,254
16574,1203560567,46739,150
16575,1203560567,104661,112
16576,1480181440,1325,90
16577,1229197937,1053,26
16578,1203560567,82830,115
16579,1197296889,16613,111
16580,1239405989,5025,223
16581,1075101206,16455,111
16582,1511224189,755,236
16583,1300011741,18876,112
16584,1203560567,232960,100
16585,1160971567,3971,116
16586,1153763064,11676,111
16587,1271795466,4740,7
16588,1203560567,52245,109
16589,1107922757,8317,11
16590,1351339368,6913,265
16591,1006112008,28415,230
16592,1219484576,4379,100
16593,1197210433,11371,220
16594,1203560567,26269,225
16595,1239405989,5274,254
16596,1197210433,51432,111
16597,1203560567,232813,103
16598,1203560567,57170,7
16599,1063908560,524,150
16600,1197210433,4417,177
16601,1203560567,102818,48
16602,1125172232,27667,175
16603,1197210433,18575,129
16604,1203560567,149929,90
16605,1075565753,42072,160
16606,1189638050,5753,175
16607,1351339368,6536,11
16608,1063908560,11963,99
16609,1351339368,5733,185
16610,1351339368,5483,230
16611,1125172232,32893,70
16612,1203560567,65297,62
16613,1203560567,8445,112
16614,1308785417,33565,112
16615,1498564557,6810,36
16616,1203560567,235804,25
16617,1075101206,4397,199
16618,1075101206,6669,7
16619,1066174394,5916,225
16620,1197296889,19417,25
16621,1063908560,9624,150
16622,1038402501,52051,150
16623,1063908560,10339,53
16624,1351339368,1347,228
16625,1041482399,8422,26
16626,1203560567,53759,11
16627,1197210433,19281,53
16628,1075565753,33173,111
16629,1172556372,3399,227
16630,1203560567,264910,36
16631,1203560567,245093,7
16632,1203560567,248478,118
16633,1197210433,50415,7
16634,1197210433,6964,53
16635,1075101206,3103,116
16636,1273481348,4450,185
16637,1075101206,7495,150
16638,1203560567,20823,177
16639,1203560567,16016,33
16640,1351339368,2266,230
16641,1203560567,235504,44
16642,1099860397,77029,230
16643,1145896067,590,221
16644,1203560567,32374,187
16645,1197210433,4250,7
16646,1001029560,5356,177
16647,1203560567,106345,7
16648,1075565753,43695,236
16649,1199979298,4308,150
16650,1203560567,239324,227
16651,1197210433,57909,236
16652,1203560567,232066,241
16653,1197210433,9079,53
16654,1203560567,140905,90
16655,1063908560,1496,28
16656,1203560567,10130,11
16657,1351339368,1712,7
16658,1075101206,8579,103
16659,1203560567,244606,127
16660,1239405989,4506,227
16661,1075565753,43494,160
16662,1160971567,2898,36
16663,1203560567,227438,223
16664,1203560567,776,57
16665,1203560567,35032,11
16666,1063908560,4200,2
16667,1107922757,1194,175
16668,1252550556,157,225
16669,1203560567,12929,48
16670,1075101206,3919,112
16671,1197210433,24016,150
16672,1063908560,9754,26
16673,1199979298,23837,153
16674,1203560567,138654,58
16675,1498564557,2534,53
16676,1203560567,234850,163
16677,1075101206,14521,241
16678,1219484576,3549,253
16679,1075565753,31260,160
16680,1219484576,3616,56
16681,1203560567,79737,53
16682,1075101206,3187,11
16683,1203560567,19493,185
16684,1203560567,8456,48
16685,1125172232,28005,7
16686,1203560567,256998,103
16687,1203560567,244920,33
16688,1203560567,243955,236
16689,1347079925,642,111
16690,1203560567,7740,218
16691,1203560567,22101,32
16692,1203560567,20984,88
16693,1336381049,7321,230
16694,1300011741,17881,112
16695,1215658351,7108,160
16696,1300011741,18866,163
16697,1203560567,1450,25
16698,1203560567,238028,90
16699,1215658351,141,7
16700,1203560567,9951,7
16701,1326656811,347,89
16702,1197210433,52612,127
16703,1300011741,9929,142
16704,1063908560,419,32
16705,1280537383,59979,32
16706,1203560567,127043,48
16707,1203560567,238566,89
16708,1351339368,7080,100
16709,1125172232,25507,150
16710,1197210433,21122,33
16711,1172556372,518,177
16712,1203560567,229691,11
16713,1203560567,229215,236
16714,1197296889,17694,26
16715,1101170442,235415,236
16716,1063908560,9675,160
16717,1203560567,243051,26
16718,1197210433,7238,103
16719,1203560567,11603,158
16720,1300011741,11111,150
16721,1197296889,4906,7
16722,1215658351,7054,115
16723,1145896067,769,225
16724,1197296889,8751,7
16725,1203560567,228089,112
16726,1228933667,9369,235
16727,1203560567,31576,115
16728,1203560567,5591,100
16729,1172556372,3982,111
16730,1300011741,17496,100
16731,1189638050,6336,228
16732,1203560567,61385,103
16733,1203560567,46578,100
16734,1203560567,44170,48
16735,1136626166,3871,149
16736,1197210433,18552,190
16737,1203560567,246481,26
16738,1136626166,2722,89
16739,1197210433,780,163
16740,1347079925,4265,150
16741,1066174394,7350,225
16742,1418181070,4124,160
16743,1239405989,5504,142
16744,1300011741,17691,129
16745,1203560567,248085,22
16746,1001029560,16769,89
16747,1203560567,246888,7
16748,1145896067,199,236
16749,1265642153,10137,235
16750,1199677725,5911,99
16751,1075565753,37048,160
16752,1203560567,272664,153
16753,1001029560,6727,230
16754,1203560567,33710,100
16755,1239405989,6488,129
16756,1239405989,5308,112
16757,1351339368,6646,218
16758,1203560567,84958,72
16759,1138794914,2523,57
16760,1203560567,108437,225
16761,1203560567,48864,7
16762,1239405989,6594,111
16763,1351339368,6296,231
16764,1203560567,233829,157
16765,1197210433,22390,142
16766,1239405989,5612,115
16767,1239405989,5888,47
16768,1239405989,4853,7
16769,1063908560,4037,89
16770,1203560567,48423,228
16771,1063908560,4829,111
16772,1273481348,6497,26
16773,1498564557,2795,7
16774,1172556372,383,100
16775,1351339368,5481,53
16776,1203560567,247691,231
16777,1336381049,5951,150
16778,1006112008,32297,236
16779,1203560567,232468,36
16780,1203560567,235964,241
16781,1203560567,250985,89
16782,1300011741,17354,235
16783,1203560567,237380,99
16784,1203560567,238403,236
16785,1203560567,236051,48
16786,1168461049,4781,241
16787,1125172232,29287,150
16788,1228933667,2795,72
16789,1075101206,4601,7
16790,1203560567,146076,149
16791,1197296889,5258,225
16792,1160971567,291,4
16793,1203560567,109739,100
16794,1326656811,929,141
16795,1006112008,19950,48
16796,1197210433,46699,187
16797,1203560567,53467,111
16798,1075101206,4875,11
16799,1203560567,249075,56
16800,1063908560,10071,231
16801,1172556372,3416,7
16802,1197210433,57396,61
16803,1075101206,3730,99
16804,1228933667,4294,7
16805,1075101206,17194,89
16806,1351339368,6136,4
16807,1063908560,10210,115
16808,1252550556,1686,225
16809,1152653774,1380,150
16810,1197210433,11400,129
16811,1075101206,5608,53
16812,1197210433,20019,141
16813,1124914483,3339,186
16814,1172929577,1673,116
16815,1075101206,15312,236
16816,1564218803,648,47
16817,1203560567,239447,255
16818,1107922757,8815,225
16819,1203560567,100579,48
16820,1203560567,255129,22
16821,1199979298,21047,4
16822,1300011741,726,88
16823,1203560567,69994,89
16824,1197210433,23891,177
16825,1203560567,228215,115
16826,1075565753,41944,163
16827,1172556372,3539,115
16828,1136626166,16347,150
16829,1124914483,3376,56
16830,1203560567,255794,237
16831,1075101206,14186,235
16832,1300011741,17598,100
16833,1063908560,1493,33
16834,1203560567,256552,175
16835,1203560567,236131,136
16836,1326656811,1861,177
16837,1075101206,5490,223
16838,1203560567,48154,7
16839,1351339368,2621,11
16840,1063908560,11074,235
16841,1197210433,52838,225
16842,1308785417,32750,223
16843,1239405989,5047,32
16844,1203560567,50693,4
16845,1203560567,96826,26
16846,1197210433,19814,163
16847,1239405989,4564,254
16848,1036240821,81664,230
16849,1075565753,31971,4
16850,1136626166,6773,150
16851,1219484576,5113,112
16852,1351339368,7096,231
16853,1203560567,81926,150
16854,1075101206,2123,111
16855,1041482399,8179,11
16856,1305577140,2907,90
16857,1239405989,6268,236
16858,1197210433,4558,112
16859,1203560567,236304,44
16860,1203560567,227247,236
16861,1480181440,6997,7
16862,1197210433,10725,111
16863,1197210433,51092,56
16864,1351339368,7250,265
16865,1189638050,4853,103
16866,1001029560,14405,118
16867,1203560567,14487,228
16868,1197210433,8518,152
16869,1197210433,10189,26
16870,1271795466,6890,2
16871,1075101206,8957,26
16872,1239405989,6459,160
16873,1300011741,19077,160
16874,1464785872,10598,7
16875,1009962628,924,236
16876,1320489152,562,90
16877,1075101206,4780,11
16878,1498564557,6575,99
16879,1203560567,236126,47
16880,1160971567,4065,112
16881,1203560567,2275,-2
16882,1125172232,29685,141
16883,1063908560,420,185
16884,1203560567,134503,48
16885,1239405989,925,100
16886,1300011741,18298,25
16887,1189638050,5753,112
16888,1326656811,1580,90
16889,1203560567,47577,4
16890,1203560567,74124,228
16891,1239405989,4964,32
16892,1239405989,6590,89
16893,1203560567,44261,26
16894,1203560567,120750,226
16895,1203560567,54628,111
16896,1308785417,39491,100
16897,1075101206,15609,116
16898,1203560567,244265,165
16899,1203560567,61265,53
16900,1203560567,144041,204
16901,1265642153,10149,218
16902,1219484576,5199,227
16903,1351339368,1087,32
16904,1075101206,4792,11
16905,1203560567,19707,111
16906,1197210433,23851,57
16907,1197210433,23773,89
16908,1063908560,6773,225
16909,1197210433,55401,112
16910,1203560567,22453,7
16911,1203560567,10805,72
16912,1203560567,129890,11
16913,1124914483,3933,118
16914,1160971567,3037,89
16915,1199979298,2499,7
16916,1172556372,1095,11
16917,1203560567,238361,231
16918,1557052991,13671,163
16919,1203560567,250720,219
16920,1203560567,235594,230
16921,1063908560,10168,7
16922,1203560567,48037,72
16923,1197210433,12871,225
16924,1197296889,2806,11
16925,1197210433,22643,32
16926,1203560567,233213,236
16927,1239405989,4508,235
16928,1239405989,4972,36
16929,1197210433,57735,152
16930,1063908560,9716,129
16931,1498564557,7032,152
16932,1477408271,22763,111
16933,1239405989,4780,111
16934,1351339368,6555,11
16935,1351339368,5856,150
16936,1203560567,9332,231
16937,1125172232,15756,2
16938,1215658351,8659,221
16939,1239405989,4798,230
16940,1326656811,344,100
16941,1231496859,3386,112
16942,1197210433,21687,116
16943,1474421383,997,230
16944,1300011741,12196,47
16945,1239405989,6788,90
16946,1300011741,17413,126
16947,1138794914,5335,187
16948,1498564557,6587,99
16949,1203560567,236408,241
16950,1480922328,3894,235
16951,1001029560,16940,89
16952,1219484576,3587,150
16953,1160971567,3972,100
16954,1075565753,42489,116
16955,1006112008,22096,225
16956,1197210433,23399,225
16957,1075101206,15581,228
16958,1203560567,59116,89
16959,1066174394,916,7
16960,1189638050,4967,255
16961,1197210433,48929,56
16962,1197210433,1864,90
16963,1101170442,232615,103
16964,1239405989,6589,225
16965,1063908560,10024,160
16966,1197210433,2405,187
16967,1203560567,66931,103
16968,1239071502,977,225
16969,1239405989,6173,47
16970,1197210433,11793,225
