,MessageID,ChannelID,issuerid,SentimentScore
8030,250720,1203560567,219,3
8031,5434,1239405989,219,4
8032,10439,1063908560,219,4
8033,250719,1203560567,157,3
8034,250587,1203560567,58,4
8035,11986,1041482399,220,3
8036,5459,1239405989,53,2
8037,4204,1219484576,231,4
8038,47624,1197210433,33,2
8039,5706,1351339368,33,4
8040,17083,1197296889,111,3
8041,17080,1197296889,111,3
8042,251387,1203560567,111,4
8043,47558,1197210433,33,3
8044,10461,1063908560,90,4
8045,17021,1197296889,89,3
8046,234621,1203560567,152,3
8047,15360,1197296889,150,3
8048,238596,1203560567,32,4
8049,18700,1197296889,47,5
8050,5552,1239405989,36,5
8051,4824,1239405989,157,3
8052,234143,1203560567,7,3
8053,6391,1351339368,36,3
8054,3903,1172556372,36,4
8055,15668,1075101206,36,3
8056,14747,1001029560,36,3
8057,13690,1347079925,25,4
8058,5679,1351339368,7,4
8059,4790,1239405989,7,4
8060,47845,1197210433,204,3
8061,14840,1075101206,36,3
8062,14852,1075101206,251,3
8063,5860,1351339368,251,3
8064,4491,1185096286,99,3
8065,275824,1203560567,72,4
8066,2958,1160971567,126,4
8067,57585,1197210433,266,4
8068,2764,1387542768,99,2
8069,15203,1197296889,204,4
8070,14691,1075101206,56,4
8071,235442,1203560567,56,4
8072,4837,1239405989,56,3
8073,5569,1239405989,227,5
8074,20712,1199979298,253,4
8075,3605,1172556372,227,4
8076,52397,1197210433,111,2
8077,273106,1203560567,100,4
8078,235305,1203560567,241,4
8079,47780,1197210433,241,4
8080,17440,1300011741,251,2
8081,253821,1203560567,103,4
8082,3454,1160971567,99,4
8083,5751,1351339368,251,4
8084,253919,1203560567,118,4
8085,6545,1498564557,48,3
8086,5570,1239405989,115,4
8087,14690,1075101206,251,3
8088,15381,1197296889,251,3
8089,1466,1252550556,230,3
8090,48686,1197210433,48,3
8091,2974,1160971567,218,3
8092,2966,1160971567,218,4
8093,14808,1001029560,230,4
8094,16820,1001029560,100,5
8095,3567,1172556372,218,3
8096,6412,1351339368,228,3
8097,234805,1203560567,12,2
8098,20807,1199979298,72,4
8099,1451,1565800335,48,3
8100,9792,1063908560,48,3
8101,4842,1239405989,185,4
8102,5733,1351339368,185,3
8103,17470,1300011741,241,4
8104,13680,1347079925,48,3
8105,43494,1075565753,116,3
8106,234805,1203560567,185,2
8107,43477,1075565753,116,3
8108,57716,1197210433,4,2
8109,57516,1197210433,223,4
8110,49262,1136626166,116,2
8111,7081,1351339368,4,3
8112,7822,1215658351,56,4
8113,253870,1203560567,255,4
8114,253764,1203560567,255,4
8115,0,0,115,2
8116,1442,1565800335,48,2
8117,235594,1203560567,230,4
8118,48498,1197210433,48,3
8119,10370,1063908560,36,2
8120,8657,1215658351,127,5
8121,3935,1418181070,36,5
8122,273220,1203560567,269,3
8123,6239,1351339368,36,4
8124,43494,1075565753,127,3
8125,253331,1203560567,236,3
8126,2766,1131897537,127,4
8127,235577,1203560567,152,2
8128,235272,1203560567,152,3
8129,43477,1075565753,127,3
8130,14840,1075101206,90,2
8131,5853,1351339368,90,2
8132,89142,1099860397,158,4
8133,235710,1203560567,153,3
8134,235412,1203560567,153,4
8135,2571,1145896067,127,3
8136,15735,1197296889,89,3
8137,58858,1197210433,267,3
8138,8776,1557052991,163,4
8139,245889,1203560567,48,3
8140,239369,1203560567,163,4
8141,239283,1203560567,163,4
8142,1485,1565800335,163,4
8143,13678,1001029560,163,3
8144,5921,1351339368,225,3
8145,4993,1239405989,225,5
8146,2513,1387542768,230,3
8147,31971,1075565753,225,3
8148,57655,1197210433,152,5
8149,6624,1351339368,47,5
8150,10559,1265642153,47,4
8151,9945,1265642153,225,4
8152,31889,1075565753,225,3
8153,31876,1075565753,225,3
8154,235820,1203560567,44,3
8155,31848,1075565753,225,3
8156,238944,1203560567,225,4
8157,3813,1219484576,225,3
8158,4977,1239405989,166,4
8159,239157,1203560567,166,3
8160,239020,1203560567,166,2
8161,3814,1219484576,166,4
8162,14888,1075101206,166,3
8163,239655,1203560567,165,4
8164,16013,1075101206,56,4
8165,13824,1347079925,199,3
8166,30505,1308785417,230,2
8167,13812,1347079925,199,3
8168,239682,1203560567,199,3
8169,10108,1063908560,230,3
8170,3634,1172556372,199,3
8171,57706,1197210433,111,4
8172,5857,1239405989,160,4
8173,5753,1189638050,160,3
8174,1613,1131467589,223,3
8175,5753,1189638050,163,3
8176,5984,1336381049,230,3
8177,16031,1075101206,163,3
8178,4441,1168461049,26,5
8179,4078,1172556372,163,4
8180,53744,1197210433,163,4
8181,15097,1138794914,26,3
8182,259090,1203560567,163,4
8183,12057,1041482399,225,3
8184,5753,1189638050,225,3
8185,16031,1075101206,225,3
8186,18292,1300011741,225,4
8187,10555,1265642153,225,3
8188,5753,1189638050,175,3
8189,9862,1063908560,7,4
8190,259075,1203560567,175,4
8191,5836,1239405989,175,4
8192,53622,1197210433,175,4
8193,10835,1063908560,7,4
8194,10558,1265642153,7,4
8195,258735,1203560567,7,4
8196,10097,1063908560,25,4
8197,57696,1197210433,160,3
8198,18216,1197296889,25,4
8199,244920,1203560567,33,3
8200,3630,1172556372,7,4
8201,10124,1063908560,33,3
8202,244830,1203560567,33,3
8203,16984,1107922757,7,3
8204,1605,1565800335,251,2
8205,36851,1136626166,7,4
8206,4977,1239405989,7,4
8207,16982,1107922757,7,4
8208,7130,1498564557,152,3
8209,3392,1124914483,7,3
8210,10589,1265642153,251,4
8211,4975,1239405989,7,4
8212,3388,1124914483,7,3
8213,21060,1199979298,7,3
8214,6575,1498564557,7,3
8215,53847,1197210433,251,5
8216,18141,1197296889,251,5
8217,18140,1197296889,251,5
8218,30462,1308785417,157,3
8219,21057,1199979298,7,3
8220,8751,1557052991,7,3
8221,45794,1125172232,7,3
8222,18137,1197296889,251,4
8223,10148,1366793743,7,4
8224,50206,1038402501,7,4
8225,72812,1099860397,7,4
8226,6646,1351339368,218,5
8227,7460,1215658351,157,5
8228,3385,1124914483,7,3
8229,3382,1124914483,7,3
8230,5181,1239405989,157,3
8231,4968,1239405989,7,2
8232,245005,1203560567,220,4
8233,5194,1239405989,220,4
8234,6564,1498564557,7,5
8235,5920,1239405989,111,3
8236,36769,1136626166,7,3
8237,54037,1197210433,111,3
8238,3377,1124914483,7,3
8239,3375,1124914483,7,3
8240,9826,1063908560,7,2
8241,72669,1099860397,7,3
8242,15068,1138794914,72,3
8243,260024,1203560567,111,4
8244,18326,1300011741,111,5
8245,259629,1203560567,111,4
8246,1554,1172929577,111,3
8247,239728,1203560567,254,4
8248,5907,1351339368,254,4
8249,5905,1351339368,254,5
8250,4976,1239405989,254,3
8251,239218,1203560567,254,4
8252,5900,1351339368,254,4
8253,7071,1351339368,254,4
8254,33409,1075565753,48,3
8255,3826,1219484576,236,4
8256,245191,1203560567,7,4
8257,6535,1239405989,100,4
8258,5909,1351339368,236,4
8259,260043,1203560567,90,3
8260,21047,1199979298,118,4
8261,3397,1124914483,118,3
8262,14751,1138794914,118,3
8263,3396,1124914483,118,3
8264,15044,1271795466,118,3
8265,50417,1197210433,58,3
8266,4307,1411960688,112,5
8267,13672,1347079925,112,2
8268,5223,1239405989,220,0
8269,4937,1239405989,112,3
8270,3040,1160971567,112,3
8271,2526,1387542768,218,3
8272,50012,1038402501,142,2
8273,5860,1351339368,142,4
8274,1615,1565800335,53,4
8275,7511,1215658351,186,4
8276,6767,1498564557,186,4
8277,5240,1239405989,103,3
8278,245922,1203560567,103,4
8279,5117,1221575601,99,4
8280,14152,1001029560,99,5
8281,15644,1197296889,150,3
8282,6761,1498564557,99,5
8283,5546,1351339368,47,4
8284,232587,1203560567,115,4
8285,30753,1308785417,48,1
8286,3550,1124914483,48,3
8287,246164,1203560567,48,4
8288,5234,1239405989,100,3
8289,13597,1001029560,150,3
8290,4955,1239405989,47,3
8291,3239,1160971567,100,4
8292,14177,1001029560,48,3
8293,15554,1075101206,111,4
8294,6768,1498564557,48,5
8295,5870,1351339368,47,4
8296,15282,1075101206,48,4
8297,5432,1239405989,90,3
8298,30676,1308785417,230,5
8299,4449,1168461049,230,3
8300,6308,1351339368,89,3
8301,57553,1197210433,236,4
8302,10175,1063908560,53,3
8303,13703,1347079925,160,4
8304,17789,1300011741,127,4
8305,3659,1219484576,150,3
8306,246193,1203560567,74,4
8307,4959,1221575601,160,3
8308,272953,1203560567,236,4
8309,7071,1351339368,236,4
8310,9180,1373518643,99,3
8311,1440,1565800335,160,4
8312,4430,1480922328,116,2
8313,4333,1411960688,163,4
8314,5362,1351339368,89,4
8315,50613,1197210433,127,3
8316,4016,1219484576,235,2
8317,11787,1063908560,199,3
8318,14840,1075101206,163,4
8319,53249,1038402501,24,2
8320,238533,1203560567,225,3
8321,33409,1075565753,127,3
8322,14844,1075101206,225,3
8323,10175,1063908560,241,4
8324,33390,1075565753,241,3
8325,33407,1075565753,241,3
8326,33404,1075565753,241,3
8327,36611,1136626166,225,4
8328,12803,1066174394,150,3
8329,5244,1239405989,11,4
8330,10528,1066174394,225,3
8331,82363,1036240821,223,3
8332,21603,1199979298,150,4
8333,251247,1203560567,150,4
8334,6768,1239405989,224,3
8335,38422,1136626166,11,3
8336,52013,1038402501,11,4
8337,277302,1203560567,254,3
8338,5242,1239405989,150,4
8339,265294,1203560567,4,2
8340,246108,1203560567,150,4
8341,5199,1219484576,227,3
8342,14172,1001029560,204,3
8343,1627,1565800335,204,3
8344,15292,1075101206,56,4
8345,48683,1197210433,236,5
8346,265125,1203560567,4,4
8347,2526,1387542768,255,3
8348,7511,1215658351,163,4
8349,39880,1075565753,115,3
8350,5860,1351339368,236,4
8351,47425,1197210433,175,4
8352,233632,1203560567,175,2
8353,234520,1203560567,48,4
8354,13388,1001029560,48,2
8355,13749,1347079925,118,2
8356,4937,1239405989,236,4
8357,5624,1351339368,11,4
8358,10377,1366793743,186,2
8359,234244,1203560567,48,4
8360,9618,1557052991,163,3
8361,3239,1160971567,204,2
8362,4842,1239405989,72,3
8363,235479,1203560567,72,4
8364,238811,1203560567,7,3
8365,238195,1203560567,150,4
8366,4796,1239405989,7,2
8367,234087,1203560567,7,2
8368,228228,1203560567,115,3
8369,6561,1498564557,7,5
8370,5883,1351339368,7,3
8371,8707,1557052991,7,3
8372,17381,1300011741,7,5
8373,3374,1124914483,7,3
8374,15241,1197296889,7,3
8375,233804,1203560567,7,3
8376,234883,1203560567,185,3
8377,228221,1203560567,115,2
8378,36487,1136626166,150,4
8379,234872,1203560567,185,3
8380,2949,1160971567,185,2
8381,237997,1203560567,150,4
8382,234002,1203560567,25,3
8383,20712,1199979298,25,4
8384,11125,1231496859,7,3
8385,9313,1063908560,224,2
8386,234569,1203560567,204,3
8387,234560,1203560567,204,4
8388,235713,1203560567,228,2
8389,229463,1203560567,228,2
8390,233778,1203560567,204,2
8391,9512,1366793743,228,3
8392,5797,1480181440,236,3
8393,5874,1351339368,236,4
8394,234083,1203560567,42,4
8395,9603,1063908560,218,3
8396,234668,1203560567,218,3
8397,234450,1203560567,218,3
8398,14646,1138794914,150,3
8399,5737,1351339368,115,2
8400,14366,1075101206,223,2
8401,237053,1203560567,152,4
8402,4950,1239405989,236,3
8403,4806,1239405989,115,2
8404,36394,1136626166,152,3
8405,4338,1168461049,163,4
8406,230524,1203560567,100,4
8407,236824,1203560567,163,3
8408,9715,1063908560,163,4
8409,4578,1239405989,204,4
8410,13530,1001029560,163,5
8411,236597,1203560567,163,4
8412,9693,1063908560,163,5
8413,17472,1300011741,163,5
8414,237992,1203560567,204,3
8415,4303,1411960688,204,3
8416,11833,1041482399,230,3
8417,236460,1203560567,163,3
8418,28964,1308785417,220,3
8419,28881,1308785417,220,3
8420,2236,1131897537,220,4
8421,236873,1203560567,184,4
8422,238454,1203560567,236,3
8423,48664,1197210433,236,5
8424,48658,1197210433,236,5
8425,15678,1197296889,236,3
8426,238367,1203560567,236,4
8427,4908,1239405989,56,4
8428,5811,1351339368,241,4
8429,4890,1239405989,241,3
8430,13535,1001029560,241,3
8431,4880,1239405989,241,4
8432,5800,1351339368,241,4
8433,17476,1300011741,241,5
8434,3751,1219484576,241,4
8435,7113,1215658351,241,3
8436,226401,1203560567,53,4
8437,4503,1239405989,53,3
8438,13526,1001029560,241,4
8439,235706,1203560567,254,3
8440,236589,1203560567,241,4
8441,4877,1239405989,241,3
8442,5797,1351339368,241,4
8443,3587,1172556372,241,4
8444,48157,1197210433,241,3
8445,236576,1203560567,241,3
8446,17472,1300011741,241,5
8447,9692,1063908560,241,4
8448,1546,1565800335,221,5
8449,20886,1199979298,241,4
8450,9306,1228933667,241,4
8451,235961,1203560567,25,3
8452,3890,1219484576,221,4
8453,235804,1203560567,25,3
8454,1993,1320489152,221,4
8455,5786,1351339368,236,4
8456,7340,1215658351,221,4
8457,14735,1075101206,236,4
8458,5992,1351339368,221,4
8459,4860,1239405989,236,4
8460,3585,1172556372,241,4
8461,235961,1203560567,236,3
8462,9667,1063908560,236,3
8463,48126,1197210433,241,4
8464,235826,1203560567,236,3
8465,236461,1203560567,241,4
8466,13899,1001029560,57,4
8467,9882,1265642153,241,3
8468,5084,1239405989,57,4
8469,29063,1308785417,230,3
8470,2541,1145896067,230,3
8471,15080,1075101206,57,4
8472,3015,1160971567,230,4
8473,5811,1351339368,230,3
8474,4890,1239405989,230,3
8475,17483,1300011741,230,4
8476,6009,1351339368,57,4
8477,81664,1036240821,230,3
8478,3004,1160971567,230,3
8479,1419,1565800335,230,2
8480,20180,1199979298,230,0
8481,11841,1041482399,230,3
8482,9703,1063908560,230,3
8483,1320,1252550556,230,3
8484,236666,1203560567,230,4
8485,7113,1215658351,230,3
8486,4877,1239405989,230,4
8487,3750,1219484576,230,4
8488,4506,1239405989,227,4
8489,5797,1351339368,230,4
8490,17669,1300011741,57,5
8491,9694,1063908560,230,4
8492,4876,1239405989,230,4
8493,5795,1351339368,230,4
8494,6007,1351339368,221,4
8495,9985,1063908560,221,5
8496,236388,1203560567,185,4
8497,30023,1308785417,221,4
8498,30022,1308785417,221,4
8499,4869,1239405989,185,3
8500,5990,1351339368,221,4
8501,4867,1239405989,185,4
8502,236302,1203560567,185,3
8503,236274,1203560567,185,4
8504,236267,1203560567,185,3
8505,235826,1203560567,185,3
8506,235479,1203560567,185,4
8507,236246,1203560567,165,3
8508,4931,1221575601,230,4
8509,48135,1197210433,230,4
8510,5760,1351339368,42,4
8511,49355,1197210433,53,3
8512,14735,1075101206,112,3
8513,4391,1168461049,53,2
8514,4857,1239405989,112,3
8515,241357,1203560567,152,3
8516,2984,1160971567,112,3
8517,5079,1239405989,90,2
8518,236943,1203560567,71,3
8519,236859,1203560567,71,4
8520,235826,1203560567,112,3
8521,236951,1203560567,72,4
8522,235809,1203560567,112,4
8523,4391,1168461049,90,2
8524,241383,1203560567,90,2
8525,4391,1168461049,99,2
8526,15024,1075101206,99,3
8527,5964,1351339368,99,2
8528,235815,1203560567,223,4
8529,3002,1160971567,26,4
8530,7246,1215658351,219,3
8531,238033,1203560567,236,4
8532,3507,1172556372,150,4
8533,10874,1063908560,90,3
8534,232494,1203560567,150,4
8535,237790,1203560567,236,2
8536,17419,1300011741,127,5
8537,17421,1300011741,127,4
8538,13239,1001029560,150,4
8539,3506,1172556372,150,4
8540,4705,1239405989,150,3
8541,9768,1063908560,236,3
8542,6536,1351339368,11,5
8543,14539,1075101206,150,3
8544,6307,1480181440,11,2
8545,6532,1351339368,11,5
8546,256340,1203560567,11,2
8547,196338,1101170442,150,3
8548,239358,1203560567,219,3
8549,235711,1203560567,144,3
8550,4685,1189638050,150,4
8551,239324,1203560567,219,3
8552,236499,1203560567,215,3
8553,232263,1203560567,150,4
8554,17568,1300011741,219,5
8555,9759,1265642153,150,4
8556,17316,1300011741,150,5
8557,255728,1203560567,150,3
8558,9369,1228933667,235,4
8559,14521,1075101206,100,4
8560,621,1564218803,47,3
8561,231895,1203560567,100,4
8562,4679,1239405989,100,3
8563,14505,1075101206,100,3
8564,6280,1480181440,47,5
8565,5547,1351339368,100,4
8566,9492,1063908560,187,2
8567,4696,1239405989,187,3
8568,237592,1203560567,53,4
8569,232034,1203560567,187,4
8570,3649,1219484576,187,4
8571,237329,1203560567,53,2
8572,3494,1172556372,187,3
8573,9503,1265642153,127,3
8574,14515,1075101206,187,4
8575,231878,1203560567,187,4
8576,14494,1075101206,187,3
8577,236034,1203560567,187,4
8578,17323,1300011741,111,5
8579,16846,1107922757,116,2
8580,232095,1203560567,111,4
8581,36571,1075565753,160,3
8582,16562,1107922757,111,3
8583,231514,1203560567,111,3
8584,4668,1239405989,111,3
8585,15592,1197296889,116,2
8586,232607,1203560567,230,4
8587,2379,1387542768,230,3
8588,14308,1075101206,112,4
8589,14305,1075101206,112,5
8590,9458,1063908560,230,3
8591,5319,1221575601,160,3
8592,236907,1203560567,11,2
8593,232258,1203560567,231,2
8594,3653,1219484576,231,3
8595,36443,1075565753,160,3
8596,4696,1239405989,231,3
8597,3500,1172556372,231,4
8598,232121,1203560567,231,4
8599,231984,1203560567,26,3
8600,2379,1387542768,225,3
8601,9759,1265642153,225,4
8602,235961,1203560567,103,3
8603,30385,1075565753,225,3
8604,9753,1265642153,225,2
8605,11798,1041482399,225,3
8606,14246,1138794914,225,3
8607,231825,1203560567,225,3
8608,231935,1203560567,11,3
8609,231753,1203560567,11,3
8610,231724,1203560567,11,3
8611,3865,1411960688,157,4
8612,17329,1300011741,157,5
8613,232291,1203560567,157,4
8614,47053,1197210433,157,4
8615,232076,1203560567,157,3
8616,4637,1239405989,236,3
8617,16458,1001029560,99,4
8618,57572,1197210433,266,4
8619,3583,1172556372,7,2
8620,230542,1203560567,150,4
8621,4594,1189638050,150,4
8622,230356,1203560567,90,4
8623,5498,1351339368,90,4
8624,230196,1203560567,90,4
8625,4627,1239405989,90,4
8626,46674,1197210433,152,4
8627,4627,1239405989,152,4
8628,11790,1041482399,230,3
8629,5518,1351339368,230,4
8630,9749,1063908560,152,4
8631,13133,1001029560,230,3
8632,2368,1387542768,230,3
8633,5572,1480181440,230,3
8634,230530,1203560567,230,3
8635,5560,1480181440,230,4
8636,4847,1239405989,90,3
8637,235635,1203560567,90,3
8638,14184,1197296889,235,0
8639,5912,1351339368,219,3
8640,14189,1075101206,235,0
8641,4983,1239405989,219,3
8642,4857,1239405989,47,3
8643,3040,1160971567,48,3
8644,12859,1001029560,235,0
8645,235961,1203560567,47,3
8646,235826,1203560567,47,3
8647,2974,1160971567,251,4
8648,5797,1498564557,235,0
8649,226481,1203560567,235,0
8650,82124,1036240821,48,3
8651,3727,1219484576,251,4
8652,3081,1160971567,219,4
8653,5753,1351339368,251,4
8654,9644,1063908560,251,4
8655,17145,1300011741,235,0
8656,14186,1075101206,235,3
8657,9788,1063908560,90,3
8658,5908,1351339368,219,3
8659,5861,1351339368,90,4
8660,20223,1199979298,235,0
8661,3571,1172556372,251,4
8662,9856,1063908560,219,4
8663,45626,1197210433,235,0
8664,234408,1203560567,115,3
8665,14416,1197296889,112,3
8666,9646,1063908560,115,4
8667,2231,1131897537,115,4
8668,31056,1075565753,115,3
8669,9637,1063908560,115,4
8670,4980,1239405989,219,4
8671,4979,1239405989,219,2
8672,3629,1172556372,219,3
8673,7054,1215658351,115,3
8674,2131,1131897537,235,0
8675,26619,1308785417,235,0
8676,4978,1239405989,219,3
8677,47715,1197210433,150,3
8678,13706,1001029560,219,3
8679,3053,1160971567,89,3
8680,35254,1136626166,226,4
8681,233633,1203560567,226,3
8682,49015,1038402501,36,4
8683,225340,1203560567,235,0
8684,15391,1197296889,254,2
8685,9866,1063908560,26,3
8686,6654,1215658351,235,0
8687,4826,1239405989,32,3
8688,15780,1197296889,32,3
8689,4947,1239405989,89,3
8690,9788,1063908560,89,3
8691,2429,1387542768,32,4
8692,21068,1199979298,231,3
8693,234839,1203560567,32,4
8694,15337,1197296889,32,3
8695,21075,1199979298,4,4
8696,31971,1075565753,4,3
8697,234751,1203560567,32,4
8698,15427,1197296889,32,2
8699,31925,1075565753,4,3
8700,17527,1300011741,89,5
8701,0,0,26,5
8702,4840,1239405989,220,4
8703,5739,1351339368,220,4
8704,240006,1203560567,36,3
8705,49034,1197210433,33,2
8706,5733,1351339368,220,3
8707,4825,1239405989,220,2
8708,4993,1239405989,33,3
8709,4819,1239405989,220,4
8710,26418,1308785417,235,0
8711,17098,1300011741,235,0
8712,13455,1001029560,220,3
8713,9625,1063908560,220,3
8714,17420,1300011741,220,4
8715,3720,1219484576,220,3
8716,235466,1203560567,100,3
8717,235435,1203560567,100,4
8718,14690,1075101206,100,3
8719,235011,1203560567,100,4
8720,71249,1099860397,100,3
8721,81209,1036240821,100,2
8722,71225,1099860397,100,2
8723,239455,1203560567,33,4
8724,229682,1203560567,152,4
8725,239324,1203560567,33,3
8726,240474,1203560567,33,3
8727,4819,1239405989,187,4
8728,4815,1239405989,187,4
8729,5710,1351339368,187,3
8730,9601,1063908560,187,3
8731,3561,1172556372,187,4
8732,234700,1203560567,187,4
8733,234621,1203560567,187,4
8734,14666,1075101206,103,4
8735,235003,1203560567,103,3
8736,6587,1498564557,152,3
8737,21076,1199979298,152,3
8738,36917,1136626166,152,3
8739,14666,1075101206,236,3
8740,235003,1203560567,236,3
8741,234885,1203560567,236,4
8742,3251,1418181070,235,0
8743,13477,1001029560,236,4
8744,1395,1172929577,152,4
8745,35778,1136626166,236,4
8746,13328,1001029560,225,4
8747,17421,1300011741,236,4
8748,9894,1366793743,7,2
8749,71065,1099860397,7,3
8750,235138,1203560567,7,3
8751,9882,1366793743,7,3
8752,3835,1480922328,235,0
8753,35637,1136626166,7,2
8754,1394,1172929577,152,4
8755,6928,1557052991,235,0
8756,237883,1203560567,99,3
8757,234628,1203560567,136,3
8758,235482,1203560567,223,4
8759,239661,1203560567,12,2
8760,8822,1373518643,99,3
8761,9627,1063908560,223,4
8762,235018,1203560567,223,4
8763,232827,1203560567,220,3
8764,35458,1153763064,230,2
8765,2212,1565800335,267,3
8766,233520,1203560567,230,4
8767,4362,1176102307,225,3
8768,19601,1197296889,99,3
8769,5742,1199677725,99,3
8770,80379,1036240821,230,3
8771,80377,1036240821,230,3
8772,3525,1172556372,230,3
8773,242409,1203560567,255,4
8774,48505,1038402501,230,3
8775,70293,1099860397,230,3
8776,2127,1565800335,53,2
8777,48499,1038402501,230,3
8778,233363,1203560567,230,3
8779,39155,1308785417,225,4
8780,20657,1199979298,230,3
8781,13287,1001029560,230,3
8782,232800,1203560567,230,4
8783,62869,1038402501,112,2
8784,7097,1351339368,53,2
8785,48299,1038402501,230,4
8786,6604,1239405989,53,2
8787,17358,1300011741,26,4
8788,17338,1300011741,26,5
8789,57400,1197210433,100,3
8790,57739,1197210433,53,3
8791,32301,1006112008,230,3
8792,7437,1336381049,230,4
8793,5634,1351339368,251,3
8794,11154,1265642153,53,3
8795,273463,1203560567,53,3
8796,13131,1001029560,90,4
8797,233370,1203560567,251,3
8798,232652,1203560567,251,3
8799,89288,1099860397,230,3
8800,7096,1351339368,221,4
8801,11910,1063908560,112,3
8802,47361,1125172232,230,4
8803,235431,1050820672,112,2
8804,47749,1136626166,221,3
8805,28943,1006112008,225,2
8806,277715,1203560567,112,2
8807,233345,1203560567,225,2
8808,229259,1050820672,221,3
8809,4751,1239405989,225,3
8810,30602,1075565753,225,3
8811,100882,1036240821,236,3
8812,233319,1203560567,225,3
8813,30578,1075565753,225,3
8814,16963,1001029560,112,3
8815,13296,1001029560,225,3
8816,4743,1239405989,225,2
8817,5606,1351339368,225,3
8818,30509,1075565753,225,3
8819,7596,1498564557,236,3
8820,4487,1185096286,112,3
8821,232652,1203560567,225,3
8822,32301,1006112008,236,3
8823,30462,1075565753,225,3
8824,233432,1203560567,11,2
8825,38361,1308785417,185,4
8826,233403,1203560567,11,3
8827,232866,1203560567,11,3
8828,5097,1239405989,7,4
8829,57735,1197210433,185,4
8830,233245,1203560567,112,4
8831,13238,1347079925,112,2
8832,233110,1203560567,112,2
8833,4719,1239405989,112,3
8834,232570,1203560567,112,2
8835,273507,1203560567,185,3
8836,6550,1239405989,115,2
8837,233215,1203560567,61,4
8838,233116,1203560567,61,4
8839,48684,1136626166,236,3
8840,233368,1203560567,157,3
8841,232640,1203560567,157,3
8842,274182,1203560567,72,4
8843,3681,1219484576,127,2
8844,230602,1203560567,223,4
8845,273701,1203560567,72,4
8846,7437,1336381049,236,4
8847,5633,1351339368,127,4
8848,4751,1239405989,127,4
8849,6600,1239405989,72,2
8850,3522,1172556372,127,3
8851,5631,1351339368,127,4
8852,233314,1203560567,127,3
8853,276172,1203560567,236,4
8854,57478,1197210433,241,3
8855,273441,1203560567,72,2
8856,19852,1197296889,74,4
8857,4744,1239405989,127,4
8858,273836,1203560567,74,3
8859,4733,1239405989,127,3
8860,230425,1203560567,127,3
8861,15092,1197296889,127,3
8862,15091,1197296889,127,3
8863,16597,1001029560,229,3
8864,5084,1239405989,26,2
8865,4636,1239405989,127,3
8866,5650,1351339368,235,4
8867,4769,1239405989,235,3
8868,5648,1351339368,235,4
8869,233473,1203560567,235,3
8870,4756,1239405989,235,3
8871,37990,1308785417,228,4
8872,57895,1197210433,111,5
8873,3527,1172556372,235,2
8874,15078,1075101206,4,2
8875,89288,1099860397,236,3
8876,19827,1197296889,111,5
8877,17354,1300011741,235,5
8878,4744,1239405989,235,4
8879,1681,1172929577,142,5
8880,17348,1300011741,235,4
8881,6546,1239405989,142,4
8882,232948,1203560567,235,3
8883,32297,1006112008,236,4
8884,17345,1300011741,235,5
8885,242267,1203560567,4,2
8886,232778,1203560567,235,3
8887,48334,1038402501,235,3
8888,5639,1351339368,32,4
8889,230919,1203560567,100,2
8890,61026,1003921752,236,4
8891,230858,1203560567,100,2
8892,4790,1168461049,111,3
8893,3951,1160971567,11,3
8894,230004,1050820672,111,3
8895,14453,1075101206,115,3
8896,75081,1005031786,236,4
8897,34794,1136626166,240,3
8898,232394,1203560567,240,3
8899,61569,1038402501,111,2
8900,5520,1351339368,241,3
8901,2917,1160971567,99,3
8902,60105,1003921752,111,2
8903,4708,1239405989,99,3
8904,4193,1176102307,150,3
8905,14542,1075101206,56,4
8906,100752,1036240821,236,4
8907,235026,1203560567,67,3
8908,4739,1239405989,141,4
8909,35458,1153763064,228,3
8910,70356,1099860397,228,3
8911,9784,1366793743,228,3
8912,72007,1099860397,4,2
8913,17984,1300011741,89,5
8914,48334,1197210433,235,3
8915,5450,1351339368,53,2
8916,2867,1160971567,53,2
8917,229034,1203560567,53,2
8918,14335,1075101206,53,3
8919,2521,1131897537,90,4
8920,622,1155666448,90,4
8921,229162,1203560567,33,4
8922,14152,1001029560,99,4
8923,4595,1239405989,220,4
8924,251160,1203560567,99,3
8925,237650,1203560567,53,3
8926,14534,1197296889,150,3
8927,4589,1239405989,150,4
8928,245896,1203560567,4,2
8929,4588,1239405989,150,4
8930,3587,1219484576,150,4
8931,3448,1172556372,150,4
8932,234825,1203560567,228,3
8933,9139,1557052991,235,2
8934,9564,1265642153,150,4
8935,228827,1203560567,150,4
8936,228813,1203560567,150,4
8937,4583,1239405989,150,4
8938,3809,1172556372,255,4
8939,272829,1203560567,254,4
8940,3841,1172556372,118,2
8941,14331,1075101206,150,4
8942,46188,1197210433,150,3
8943,5502,1480181440,150,2
8944,16550,1001029560,236,4
8945,14496,1197296889,150,3
8946,36390,1136626166,53,3
8947,7089,1351339368,236,5
8948,6306,1351339368,115,4
8949,13072,1001029560,230,2
8950,10363,1370203419,235,3
8951,259999,1203560567,235,4
8952,9360,1063908560,230,4
8953,3845,1172556372,115,4
8954,229354,1203560567,230,4
8955,250930,1203560567,115,4
8956,234916,1203560567,177,3
8957,2158,1131897537,230,4
8958,15527,1075101206,115,2
8959,8964,1228933667,230,4
8960,2165,1131897537,235,3
8961,250891,1203560567,115,2
